order_id,legacy_fdos,dbt_fdos,fdos_diff
790dbc5f-325c-4f25-9e5d-514e785b67e0,2018-09-01T13:28:00,2018-09-03T10:15:00,45
7993db5d-e8d7-4d82-bbb8-fedd2ea0d1e0,2019-02-04T11:38:00,2019-02-09T14:13:00,123
79d5f23f-2980-480c-aa2d-e7c8ecac1823,2019-03-14T15:19:00,2019-03-15T11:49:00,20
7a26a203-207b-4047-a38b-c29dae1e153c,2018-12-23T14:34:00,2018-12-24T10:17:00,20
7a419dfb-e971-4ba0-8f33-4d28e7a9591f,2018-09-01T12:19:00,2018-09-06T14:15:00,122
7a54833b-c273-4609-bc53-7415b23e992c,2019-03-14T15:19:00,2019-03-15T11:49:00,20
7ac4d006-fb85-43da-83ec-7ee1de2bee4b,2018-09-04T16:16:00,2018-09-06T07:57:00,39
7b10061d-ce12-4d0d-809f-76da0d483cef,2018-09-01T12:19:00,2018-09-06T14:15:00,122
7bb56b56-3663-44cd-9cba-1b82bc25ff90,2018-12-23T14:34:00,2018-12-24T10:17:00,20
7bc14653-f417-4755-b481-4e8bc85d5c35,2019-03-14T15:19:00,2019-03-15T11:49:00,20
7cd78815-0c3c-4d24-b217-b4ad7e40462f,2018-12-23T14:34:00,2018-12-24T10:17:00,20
7deb7b4a-b716-4db6-aed3-10a5c6b447b3,2018-09-04T16:16:00,2018-09-06T07:57:00,39
7f57197a-4d40-4119-a4cf-eaa27fa74b50,2018-12-23T14:34:00,2018-12-24T10:17:00,20
7fdebd7d-68f7-4f20-a7fd-b9cda47f37e3,2018-09-01T13:28:00,2018-09-03T10:15:00,45
80531a1a-3f43-4af7-a370-220d0115b005,2019-02-04T11:38:00,2019-02-09T14:13:00,123
81a66391-831f-419a-bfe1-83b7709e98c2,2018-09-01T13:28:00,2018-09-03T10:15:00,45
82a3bac5-b738-4101-a921-caea3c630515,2018-09-01T13:28:00,2018-09-03T10:15:00,45
82def32a-f2c7-4059-ac14-e2c274f76348,2018-09-01T13:28:00,2018-09-03T10:15:00,45
852c7e71-88c4-4eec-9541-7aced2b8f0ff,2018-12-23T14:34:00,2018-12-24T10:17:00,20
85437119-0c74-43d9-8ba3-c68e4a33f40e,2018-09-04T16:16:00,2018-09-06T07:57:00,39
85bf60f8-1608-4cc5-9e5a-4623620a7d52,2018-09-04T16:16:00,2018-09-06T07:57:00,39
88423c55-cbbd-48b3-9bde-f897a980a915,2018-09-01T13:28:00,2018-09-03T10:15:00,45
892c345d-8eac-4615-ab0d-af183a8725ab,2019-02-04T11:38:00,2019-02-09T14:13:00,123
8a2f2faa-5ea7-4fb4-9cd8-7e96db3d02cc,2019-06-22T13:47:00,2019-06-24T09:04:00,44
8a39925d-c851-4ae7-a706-c61108006ef1,2019-02-04T11:38:00,2019-02-09T14:13:00,123
8aba3be2-94e9-42db-b839-b90df0326b3e,2018-09-01T12:19:00,2018-09-06T14:15:00,122
8b080677-d152-4688-8b07-5f74d6cc1e12,2019-02-04T11:38:00,2019-02-09T14:13:00,123
8b9a23c8-6fa2-4f36-b93d-833c6372c14f,2018-09-01T13:28:00,2018-09-03T10:15:00,45
8bbf316d-1c78-4163-9894-14e4fea85673,2019-02-04T11:38:00,2019-02-09T14:13:00,123
8c139f8c-a433-4ce3-a2b6-a80cf22a6bbd,2018-09-01T12:19:00,2018-09-06T14:15:00,122
8c8c0af6-35b0-431d-91b2-5046f51a01bc,2018-09-01T12:19:00,2018-09-06T14:15:00,122
8d5d6df6-bc81-4963-bc71-d5c72637b7f9,2019-06-22T13:47:00,2019-06-24T09:04:00,44
8d9cf1cd-17f5-48f8-a988-28524441157e,2018-09-04T16:16:00,2018-09-06T07:57:00,39
8e1dccd2-5709-4869-91e6-9487d3a8edac,2018-12-23T14:34:00,2018-12-24T10:17:00,20
8e4f75c7-8600-4c51-9602-e526a6576a42,2018-12-23T14:34:00,2018-12-24T10:17:00,20
8e4fab4d-c9fe-4f64-8907-9b8c89dc48c8,2018-09-04T16:16:00,2018-09-06T07:57:00,39
8efe897b-7040-4987-a5df-d3745f7535df,2019-03-14T15:19:00,2019-03-15T11:49:00,20
8f28c005-b164-4d4e-aa30-5e5ba434fadc,2018-12-23T14:34:00,2018-12-24T10:17:00,20
8f8ce1f2-5c26-4700-8fa7-95e617791ce8,2018-09-01T12:19:00,2018-09-06T14:15:00,122
90a69691-864a-4b83-b84b-60586b049724,2018-09-01T12:19:00,2018-09-06T14:15:00,122
911428e8-583e-4b0d-a5a3-3563d36fe2ac,2018-09-01T13:28:00,2018-09-03T10:15:00,45
918461d1-9e91-40e0-a1b8-388760805501,2018-09-01T12:19:00,2018-09-06T14:15:00,122
91ee2f37-81f5-4dc2-8552-170dc020c229,2018-12-23T14:34:00,2018-12-24T10:17:00,20
929fbe58-a10d-4273-b98d-3e92fd3a78c7,2018-12-23T14:34:00,2018-12-24T10:17:00,20
931ae055-1f88-44d2-8689-af0e04b2bbf4,2019-02-04T11:38:00,2019-02-09T14:13:00,123
934d9ea2-1af9-4165-8c7e-a0ade2f459d2,2019-03-14T15:19:00,2019-03-15T11:49:00,20
93a798d6-77f9-46fe-87f3-4021fa507194,2018-09-01T12:19:00,2018-09-06T14:15:00,122
9407b602-75b4-49cd-972f-bb363d107961,2018-09-01T12:19:00,2018-09-06T14:15:00,122
94ce210c-94bf-4da0-85c8-044a14b21ea2,2019-06-22T13:47:00,2019-06-24T09:04:00,44
95272024-c747-441b-a94b-6d1192dacfde,2018-09-01T13:28:00,2018-09-03T10:15:00,45
9560f77c-f5ce-4a69-9869-e4df1c18fb1e,2018-09-01T12:19:00,2018-09-06T14:15:00,122
95e9eb0a-038e-4e48-a1e8-00e97a4ef20c,2018-09-01T12:19:00,2018-09-06T14:15:00,122
9631a38d-5354-48a2-841c-ecb695155254,2018-09-01T12:19:00,2018-09-06T14:15:00,122
97ae1d90-279d-4250-82a1-364630d0df53,2018-09-04T16:16:00,2018-09-06T07:57:00,39
97e239df-18b8-4977-af07-412717a28301,2018-09-04T16:16:00,2018-09-06T07:57:00,39
97f54e9f-bdb5-4566-a7a2-2e297b7a0fbb,2018-09-04T16:16:00,2018-09-06T07:57:00,39
98e0e5da-4773-461d-87a8-098a59adc74d,2018-09-04T16:16:00,2018-09-06T07:57:00,39
9945e74f-4cf9-40dd-8efd-05b33c8f6ba9,2018-09-01T12:19:00,2018-09-06T14:15:00,122
9969295a-4527-473b-a475-e1feb2c64c8c,2019-02-04T11:38:00,2019-02-09T14:13:00,123
99e38bde-c30f-4224-b2c5-e651b8cb7d3e,2019-02-04T11:38:00,2019-02-09T14:13:00,123
99f5a4ce-9733-42a2-b3df-aa082a99ffbe,2018-12-23T14:34:00,2018-12-24T10:17:00,20
9b043b25-1a95-45e2-9de6-9045590bed5d,2019-02-04T11:38:00,2019-02-09T14:13:00,123
9b2ea88d-39d2-4a66-ac37-6ec57c8aeee7,2018-09-04T16:16:00,2018-09-06T07:57:00,39
9bf70d59-78af-4ea9-9c8e-46624387901c,2018-12-23T14:34:00,2018-12-24T10:17:00,20
9c0d4516-3427-4a74-9017-cae00c66d169,2018-12-23T14:34:00,2018-12-24T10:17:00,20
9c4ee191-d39c-4567-9624-254959aa91ac,2019-03-14T15:19:00,2019-03-15T11:49:00,20
9d32191b-4242-4023-b529-6ff63c92e89d,2018-09-04T16:16:00,2018-09-06T07:57:00,39
9dfd5908-6482-42ac-ad70-98ea58a7da8a,2019-02-04T11:38:00,2019-02-09T14:13:00,123
9f9c5f08-230f-4b57-bfb9-6b878d36f3b7,2018-09-04T16:16:00,2018-09-06T07:57:00,39
9fbab3cc-dd93-4dd6-b8c7-9599ad972ead,2018-09-01T13:28:00,2018-09-03T10:15:00,45
a002584a-fc47-4997-be9c-bb7397e97a5a,2018-09-01T12:19:00,2018-09-06T14:15:00,122
a07b8659-c12c-41ae-8d74-65552460967d,2018-09-01T13:28:00,2018-09-03T10:15:00,45
a0c72f22-04e5-4e91-bc15-b350d877b0a3,2018-09-01T13:28:00,2018-09-03T10:15:00,45
a0e6f0d4-e295-43f5-b861-f6df8219ef5d,2018-09-04T16:16:00,2018-09-06T07:57:00,39
a1b14bfb-b9bc-423a-bd86-adc171f06b16,2018-09-04T16:16:00,2018-09-06T07:57:00,39
a1e8fb18-80b8-47ef-8ecc-323cc41fc18e,2018-09-01T12:19:00,2018-09-06T14:15:00,122
a1fcec8d-e20d-4ee7-9935-ea6b6b161624,2019-03-14T15:19:00,2019-03-15T11:49:00,20
a25febe1-d4d3-43ce-bd37-2a1e1d24c721,2018-09-04T16:16:00,2018-09-06T07:57:00,39
a31338a5-c941-474d-8285-4d61e772566f,2019-06-22T13:47:00,2019-06-24T09:04:00,44
a3709382-b2cc-4e4c-ad94-5f4488496009,2019-02-04T11:38:00,2019-02-09T14:13:00,123
a389a2f1-4082-434f-abea-13f40419146b,2018-09-04T16:16:00,2018-09-06T07:57:00,39
a3e5887d-6e65-4ff2-ab04-0227fb62a1e4,2018-09-01T12:19:00,2018-09-06T14:15:00,122
a54437bf-7644-454d-bf52-6bb25b62312e,2018-09-01T12:19:00,2018-09-06T14:15:00,122
a5ee5bfe-276b-4c0b-a13f-03e4f423a5c6,2018-09-04T16:16:00,2018-09-06T07:57:00,39
a6b5dcd3-cc72-4e6c-914c-59c3591b7819,2018-09-04T16:16:00,2018-09-06T07:57:00,39
a7079c4b-f6c7-4d85-813a-338cc23fc35d,2018-09-01T12:19:00,2018-09-06T14:15:00,122
a71576bb-7b54-41f5-84a1-42dbc438b603,2019-02-04T11:38:00,2019-02-09T14:13:00,123
a7588cf4-627b-4b29-9851-a071dabda83a,2018-09-01T13:28:00,2018-09-03T10:15:00,45
a7715c71-2a77-4946-9f6f-8268f2085cde,2018-09-04T16:16:00,2018-09-06T07:57:00,39
a7786ebd-312e-43e4-95fd-940b41cc3f7d,2019-03-14T15:19:00,2019-03-15T11:49:00,20
a7a57ae7-0e97-41a1-b155-b313269e566c,2019-02-04T11:38:00,2019-02-09T14:13:00,123
a87c9a24-c5fe-4ad7-8054-80d767170650,2018-09-01T13:28:00,2018-09-03T10:15:00,45
a8eadbd2-d514-4d13-9ab0-6af35b72e8a9,2019-03-14T15:19:00,2019-03-15T11:49:00,20
a91435d3-86d3-47fa-9f68-c4b17b64f0af,2019-07-29T15:09:00,2019-07-30T10:03:00,19
a9950f76-2950-4566-a68b-9dbe2f0ff91c,2018-09-01T12:19:00,2018-09-06T14:15:00,122
aa8c1597-4252-40e2-878d-bba18dc50a54,2018-09-01T13:28:00,2018-09-03T10:15:00,45
aa961597-087b-4ddd-9680-dbe946ae1966,2019-06-22T13:47:00,2019-06-24T09:04:00,44
ab6f49a7-db6b-4aea-8298-6a23d4c4ba1c,2018-09-01T13:28:00,2018-09-03T10:15:00,45
abbea5a5-0e67-49e8-afa6-681f3aa144ab,2018-12-23T14:34:00,2018-12-24T10:17:00,20
abfe05d5-719d-4765-a90e-147e7c103218,2018-09-01T13:28:00,2018-09-03T10:15:00,45
ac2ea2ea-1645-4a6d-ade1-2801c8281811,2018-09-04T16:16:00,2018-09-06T07:57:00,39
acd4ec3a-a515-4dd6-815e-3b65a2a032be,2018-09-04T16:16:00,2018-09-06T07:57:00,39
adc90777-5492-4e6a-ae6c-2c4073e373fb,2018-09-01T13:28:00,2018-09-03T10:15:00,45
adced1de-0944-414a-8b06-4ab331e90830,2019-07-29T15:09:00,2019-07-30T10:03:00,19
ae0954f8-2ca5-46b5-8f75-580cd7746ce5,2019-03-14T15:19:00,2019-03-15T11:49:00,20
ae4e3ead-f674-4881-9c69-095ac7ece0e2,2018-09-01T13:28:00,2018-09-03T10:15:00,45
ae5a06c6-e8c4-491a-8d63-f6e1dd47b9c0,2018-09-01T13:28:00,2018-09-03T10:15:00,45
ae8c3dd5-4e75-47e3-8cdc-434692425108,2019-07-29T15:09:00,2019-07-30T10:03:00,19
af3fcb8c-cfb5-4c7b-b3ae-05c9549f5f3c,2019-03-14T15:19:00,2019-03-15T11:49:00,20
af5a0ff6-6047-4bba-a11c-a1bf08ad49e4,2018-09-01T13:28:00,2018-09-03T10:15:00,45
af7f30d2-1e26-4743-8b88-f4eea064e5e5,2019-06-22T13:47:00,2019-06-24T09:04:00,44
af8f1123-bfda-4979-9b34-1967b717e6a6,2018-09-01T13:28:00,2018-09-03T10:15:00,45
afb6eabc-9645-49c2-a299-5e6162dbde10,2019-07-29T15:09:00,2019-07-30T10:03:00,19
afdc3770-77f9-43e5-84d6-dddb97837007,2018-09-04T16:16:00,2018-09-06T07:57:00,39
b01c90ec-f93e-49a0-96d7-ac54ad998a84,2019-02-04T11:38:00,2019-02-09T14:13:00,123
b0c11806-8375-4589-b1d5-27a7fbed8036,2019-02-04T11:38:00,2019-02-09T14:13:00,123
b1099b64-b4a9-4de3-80a1-398908e94901,2018-09-01T12:19:00,2018-09-06T14:15:00,122
b1235f46-9363-4ce9-bf4b-a1ebf8a680d1,2018-09-01T13:28:00,2018-09-03T10:15:00,45
b19aa03f-fabc-432f-afb5-cb7583560247,2018-09-01T12:19:00,2018-09-06T14:15:00,122
b294b8b1-0a88-40ad-8e82-5bb68ef9e8c2,2018-09-01T12:19:00,2018-09-06T14:15:00,122
b305c148-6726-4abd-939c-47b843a232d4,2019-06-22T13:47:00,2019-06-24T09:04:00,44
b312457d-e070-41d7-9314-d65a85a6b562,2018-09-04T16:16:00,2018-09-06T07:57:00,39
b313bac7-800f-41cb-a0b1-a34bd6132f7e,2018-09-01T12:19:00,2018-09-06T14:15:00,122
b3914949-7444-465f-a1f6-5c700a6362a5,2018-09-04T16:16:00,2018-09-06T07:57:00,39
b39d92fc-949a-446f-916d-ebb160df5c25,2018-09-04T16:16:00,2018-09-06T07:57:00,39
b3bf6e3a-fad7-4a05-ab04-55e0eb138d8d,2018-09-01T13:28:00,2018-09-03T10:15:00,45
b4093e93-7f9e-43fa-bba0-67c128b03261,2019-08-13T16:25:00,2019-08-19T13:35:00,141
b40f7c7e-9952-4411-8f5a-76fb9e8a098b,2019-02-04T11:38:00,2019-02-09T14:13:00,123
b472c4a2-c752-49de-a299-5f63595e4d6f,2019-02-04T11:38:00,2019-02-09T14:13:00,123
b56c17d4-fa2d-44d8-ae71-9ff6b24f8c5a,2018-09-01T13:28:00,2018-09-03T10:15:00,45
b5e318df-78e2-41d8-95fd-e815c916b3a8,2019-03-14T15:19:00,2019-03-15T11:49:00,20
b603f86b-f4ab-47c8-ae7e-56b035115c2a,2018-09-01T13:28:00,2018-09-03T10:15:00,45
b6bcb8cb-5889-481e-b5bb-0ebb1eb51f66,2018-09-04T16:16:00,2018-09-06T07:57:00,39
b7736a4a-bdfb-46f0-a01a-b981d78af947,2018-09-01T13:28:00,2018-09-03T10:15:00,45
b809031d-9a75-4a28-9796-0acb6f0ab27d,2018-12-23T14:34:00,2018-12-24T10:17:00,20
b9748d59-0332-414a-9c1e-d3f7700d53cd,2018-09-01T13:28:00,2018-09-03T10:15:00,45
b9d13b16-b916-4bd0-a1f2-30dca9968def,2019-02-04T11:38:00,2019-02-09T14:13:00,123
b9e5ce83-2c01-49ee-90cf-241444a943b1,2018-09-01T13:28:00,2018-09-03T10:15:00,45
b9f58781-692e-42dd-9158-fb7e19a85f5e,2018-09-04T16:16:00,2018-09-06T07:57:00,39
ba7377a6-cd6e-4fbf-be62-ae43a23987f1,2018-09-01T12:19:00,2018-09-06T14:15:00,122
ba7876c6-8076-4ffc-864b-9405fe5dd9e9,2018-09-01T12:19:00,2018-09-06T14:15:00,122
bacf83f3-60df-4ce9-ad5d-ed64a725f6f7,2018-09-01T12:19:00,2018-09-06T14:15:00,122
bb7ae30a-8fc3-4926-b00f-efe5675cdb9e,2018-09-01T12:19:00,2018-09-06T14:15:00,122
bc738a1f-5d4a-4b8a-af0a-81957a65fedc,2018-09-01T13:28:00,2018-09-03T10:15:00,45
bcef82e7-7fdb-4691-b7f5-c15ae01fed81,2018-09-01T12:19:00,2018-09-06T14:15:00,122
bd9281c4-e9dc-47bd-b04e-80eead4cb857,2019-03-14T15:19:00,2019-03-15T11:49:00,20
bde96260-39cb-403a-b9ac-5e5a1b0ef604,2018-09-01T12:19:00,2018-09-06T14:15:00,122
bdecd7b3-c8cb-4d60-8570-d18eeda95505,2018-09-01T13:28:00,2018-09-03T10:15:00,45
bdf84107-d0b8-4397-b697-ebfe12d957cb,2018-09-04T16:16:00,2018-09-06T07:57:00,39
be44d8ab-84e8-4ad7-9ab2-8b218b40e629,2018-09-04T16:16:00,2018-09-06T07:57:00,39
be4f41d4-65a4-43b0-9a31-30dadc8bb041,2019-07-29T15:09:00,2019-07-30T10:03:00,19
be79e623-350d-4938-8909-a7df1c74d661,2018-09-04T16:16:00,2018-09-06T07:57:00,39
beafd188-7b37-4280-8439-b9a30b689915,2018-09-01T13:28:00,2018-09-03T10:15:00,45
beb7fdfd-66b7-46b5-bf70-5bedc1a9e24a,2019-02-04T11:38:00,2019-02-09T14:13:00,123
bf2ab4cd-e7f6-4dd0-ac55-1b9e54a72670,2018-09-01T13:28:00,2018-09-03T10:15:00,45
bfeaa9d7-912d-409a-8414-ba71c87ee443,2018-09-04T16:16:00,2018-09-06T07:57:00,39
c01fdb64-b9f8-42d1-aece-9c680fd20e8e,2018-09-01T12:19:00,2018-09-06T14:15:00,122
c18c3ad2-4456-49f3-a743-2b62fded4081,2019-03-14T15:19:00,2019-03-15T11:49:00,20
c1ce466e-60e3-4413-a108-fa3f81493c67,2018-09-01T12:19:00,2018-09-06T14:15:00,122
c2117831-adff-4936-bca2-ce4cb42afb49,2018-09-01T13:28:00,2018-09-03T10:15:00,45
c28784bd-29ac-48b1-8e2b-7d452c24d0b1,2018-09-01T13:28:00,2018-09-03T10:15:00,45
c2a655a0-fd63-4914-8bb5-45a95ef6c69f,2019-03-14T15:19:00,2019-03-15T11:49:00,20
c2ead06d-5b1e-4b15-8fbc-ce915e8ffc19,2018-12-23T14:34:00,2018-12-24T10:17:00,20
c3d12fba-07ce-495b-bf79-e173bcd21a3f,2018-09-01T12:19:00,2018-09-06T14:15:00,122
c3fdcfd0-07ca-41fd-94de-d314d84e5bb5,2019-02-04T11:38:00,2019-02-09T14:13:00,123
c4caddd8-4ce7-4538-8dbf-8b40825bb9d5,2018-12-23T14:34:00,2018-12-24T10:17:00,20
c508dc53-9a5b-49e0-9a99-9b45bd9518b6,2018-09-04T16:16:00,2018-09-06T07:57:00,39
c51ed240-4673-418e-aaf9-43e57fdd9f3f,2019-06-22T13:47:00,2019-06-24T09:04:00,44
c5abc85b-65ec-41a6-86fd-85bb3795a144,2018-09-01T12:19:00,2018-09-06T14:15:00,122
c5fb6bba-6386-4860-a97b-5db2934b4476,2019-07-29T15:09:00,2019-07-30T10:03:00,19
c5fc23eb-f338-42da-9736-eef5e71c770d,2018-09-01T13:28:00,2018-09-03T10:15:00,45
c6d8a159-ecb2-44ac-af50-3d2b26dc4581,2018-12-23T14:34:00,2018-12-24T10:17:00,20
c775c907-efa1-4a01-ab72-630bf4ed1384,2018-09-04T16:16:00,2018-09-06T07:57:00,39
c7cb8676-448a-47b9-9e56-3058956b288b,2019-08-13T16:25:00,2019-08-19T13:35:00,141
c82b3dab-a6a0-42f5-a9fd-d2b928afff4b,2018-09-01T13:28:00,2018-09-03T10:15:00,45
c90fe177-c416-498c-9546-23d5429afb29,2018-12-23T14:34:00,2018-12-24T10:17:00,20
c993278c-e146-4bb8-8119-329394921e4a,2018-09-01T12:19:00,2018-09-06T14:15:00,122
c9b3da0e-fc72-4b04-952c-f7ce2c1ef6e8,2018-12-23T14:34:00,2018-12-24T10:17:00,20
c9c1fdb5-dd87-45ec-9adb-075b699537d7,2019-03-14T15:19:00,2019-03-15T11:49:00,20
ca051c2f-4f28-4628-81ef-39d20a467a3f,2018-09-01T12:19:00,2018-09-06T14:15:00,122
ca0af895-90c0-4d1d-a0d2-b9d969a8b9b7,2019-03-14T15:19:00,2019-03-15T11:49:00,20
cb2256fe-9193-4386-b0f3-e63bdc4a839c,2019-06-22T13:47:00,2019-06-24T09:04:00,44
cb82812d-76a0-439b-8a25-c4269a610002,2019-02-04T11:38:00,2019-02-09T14:13:00,123
cbb265a3-db10-481f-8eff-17009b39e201,2018-09-01T12:19:00,2018-09-06T14:15:00,122
cc3755f6-e1e6-49f4-ba00-85c16085d305,2018-09-04T16:16:00,2018-09-06T07:57:00,39
cc99e89a-7d5d-4b33-be02-8560f5c7d583,2018-09-04T16:16:00,2018-09-06T07:57:00,39
cc9ed883-06ac-442f-be56-e126b88976f6,2018-09-01T12:19:00,2018-09-06T14:15:00,122
ccb8602d-2ab9-406b-92e5-2a14cc5d1e2f,2019-03-14T15:19:00,2019-03-15T11:49:00,20
cd208ee5-0cf9-4eb0-8777-13c35fd613f3,2018-09-04T16:16:00,2018-09-06T07:57:00,39
ce10213d-61cd-44d3-95b0-c15061db664f,2018-09-01T12:19:00,2018-09-06T14:15:00,122
cea406d9-c633-4d65-b36a-c80e143ffe34,2018-12-23T14:34:00,2018-12-24T10:17:00,20
cecc61db-d485-4502-9783-16d96fa47b04,2018-09-04T16:16:00,2018-09-06T07:57:00,39
cee06788-1162-4acf-83b0-84f2f6c13806,2018-09-01T13:28:00,2018-09-03T10:15:00,45
cefd5ee2-e0cd-477e-86be-023cadfa86b5,2018-09-01T12:19:00,2018-09-06T14:15:00,122
cf495478-4065-442b-91d3-af53bcde947f,2018-09-01T12:19:00,2018-09-06T14:15:00,122
cf831b01-6c28-4839-a769-d31eee169ede,2018-09-04T16:16:00,2018-09-06T07:57:00,39
d075e28c-4481-4b9a-96fa-5dcdc97b5e77,2018-09-01T12:19:00,2018-09-06T14:15:00,122
d0e57c27-a415-48f0-b128-bd1ad701d1ca,2018-09-04T16:16:00,2018-09-06T07:57:00,39
d2071ab7-c6bf-439d-a375-cf49f4c5bb9b,2018-09-01T12:19:00,2018-09-06T14:15:00,122
d23393fa-9ebf-40c4-90ce-2ba0ec60411d,2019-02-04T11:38:00,2019-02-09T14:13:00,123
d43d7679-46f9-4d66-bad5-2dfd2a3fbab8,2019-03-14T15:19:00,2019-03-15T11:49:00,20
d45119c3-7fc8-4a87-bde4-327e9518ded8,2018-09-01T12:19:00,2018-09-06T14:15:00,122
d503856c-b888-4b91-a354-fa6e0b51bc2a,2018-09-01T13:28:00,2018-09-03T10:15:00,45
d5f1ed1d-ccd3-472c-86fd-dfd33f74dad7,2018-09-04T16:16:00,2018-09-06T07:57:00,39
d61f37c2-aca4-4b20-b168-f5882569bf47,2019-02-04T11:38:00,2019-02-09T14:13:00,123
d64b2e26-d3f9-41e6-960d-cf79863a48b2,2018-09-04T16:16:00,2018-09-06T07:57:00,39
d6cfddcd-8b31-470a-b75a-80fce6478747,2018-12-23T14:34:00,2018-12-24T10:17:00,20
d71a579f-0862-44a0-b1a9-c60213d5861b,2018-09-04T16:16:00,2018-09-06T07:57:00,39
d84e0c74-11eb-4de7-814a-df8e47754ed0,2018-12-23T14:34:00,2018-12-24T10:17:00,20
d8730944-7329-4f7d-aa67-4485ec47680b,2019-02-04T11:38:00,2019-02-09T14:13:00,123
d9649f38-2335-4d26-91e9-f85d6519a2d5,2018-09-01T12:19:00,2018-09-06T14:15:00,122
d9674e66-c0e3-4f22-81db-f083a0149e4f,2019-02-04T11:38:00,2019-02-09T14:13:00,123
d9923fe7-8cb7-404f-b489-ef7a50863021,2018-09-01T12:19:00,2018-09-06T14:15:00,122
d9b4343d-a0cf-44c3-a7c1-77332f01652e,2019-02-04T11:38:00,2019-02-09T14:13:00,123
dc181b5c-6a06-453c-8988-8eb01cb6cea6,2018-12-23T14:34:00,2018-12-24T10:17:00,20
dc725834-2142-48dc-a3ac-33aa32866e98,2018-09-01T12:19:00,2018-09-06T14:15:00,122
dc80689a-f2fc-4929-81e2-6a642b87ca7c,2018-12-23T14:34:00,2018-12-24T10:17:00,20
dcdaafd5-9078-47f2-8a81-550ff5f3c816,2018-09-01T12:19:00,2018-09-06T14:15:00,122
dcff4ebb-b4ca-43b3-91d0-e9ee4e7b736c,2018-09-01T12:19:00,2018-09-06T14:15:00,122
dd5242e2-f3f1-47c5-856c-cbede9992c30,2018-09-04T16:16:00,2018-09-06T07:57:00,39
dd991cbf-094b-443c-a961-c91ab1e54d81,2019-07-29T15:09:00,2019-07-30T10:03:00,19
ddcabe78-fbf1-41da-add4-5bed3924a0c3,2018-09-01T13:28:00,2018-09-03T10:15:00,45
ddcbdc1c-bcef-4e0b-9d37-81d7bb704af1,2019-02-04T11:38:00,2019-02-09T14:13:00,123
ddd59158-f3d0-47f8-89e1-be66c125db01,2019-03-14T15:19:00,2019-03-15T11:49:00,20
dddbc0c7-3d1e-4629-93eb-027d8ccd5169,2019-02-04T11:38:00,2019-02-09T14:13:00,123
de05d038-e835-4f74-b85f-7252a1f91dd2,2019-02-04T11:38:00,2019-02-09T14:13:00,123
df5fb082-e312-477e-814c-20141d787eb9,2018-12-23T14:34:00,2018-12-24T10:17:00,20
df7febc4-8ca9-4a44-9aba-3bfd571d3298,2018-12-23T14:34:00,2018-12-24T10:17:00,20
dfa4176e-0898-41ee-af57-4cdfdc029758,2018-12-23T14:34:00,2018-12-24T10:17:00,20
e008787e-cb7c-4694-b07b-ea321d2fd259,2018-09-04T16:16:00,2018-09-06T07:57:00,39
e0629f17-cef7-4c30-899d-39ffe903a38f,2018-09-01T13:28:00,2018-09-03T10:15:00,45
e0c5a1c6-a6fd-43f8-bc68-37868c5a2d06,2018-12-23T14:34:00,2018-12-24T10:17:00,20
e0f94333-c3b2-4682-a41e-ea86c175ebec,2018-09-01T12:19:00,2018-09-06T14:15:00,122
e115f907-21d7-41a0-9607-08cfe283a940,2018-09-01T13:28:00,2018-09-03T10:15:00,45
e192a0f7-cb2d-4ee5-9489-4ddae3ff2612,2018-12-23T14:34:00,2018-12-24T10:17:00,20
e23ecb97-2f0c-4c74-a0f1-c8b080c00102,2018-09-01T12:19:00,2018-09-06T14:15:00,122
e28d843f-a563-4a56-ba19-6cd9840e2053,2018-09-01T12:19:00,2018-09-06T14:15:00,122
e29abb22-1e57-4d75-a869-a8ac1f1de4ac,2018-09-04T16:16:00,2018-09-06T07:57:00,39
e2f81205-0f57-4137-95c6-1ea433fcde29,2019-02-04T11:38:00,2019-02-09T14:13:00,123
e49e38e1-7fc3-47fc-8dbc-b309c580529b,2018-09-04T16:16:00,2018-09-06T07:57:00,39
e5143574-bf7f-4ad2-a712-d4611189e92e,2019-06-22T13:47:00,2019-06-24T09:04:00,44
e61f0184-5c34-40c2-a7ad-ec302bdbdf28,2018-09-01T12:19:00,2018-09-06T14:15:00,122
e6bc28be-d182-42d7-acc2-03b6c51a8c0b,2018-09-01T12:19:00,2018-09-06T14:15:00,122
e6ef276e-affe-4abb-8857-36dbad01edd6,2018-09-01T13:28:00,2018-09-03T10:15:00,45
e72d36f5-996d-4e52-8bc3-602f415d3ecf,2018-09-04T16:16:00,2018-09-06T07:57:00,39
e73c4f7d-643c-4ebd-b14c-9f169df2dd3e,2018-12-23T14:34:00,2018-12-24T10:17:00,20
e756e64b-eb33-4632-8f4d-030ca38f93b4,2018-09-01T13:28:00,2018-09-03T10:15:00,45
e7bb2d93-e9b8-4213-87f3-f8960cee2926,2019-02-04T11:38:00,2019-02-09T14:13:00,123
e7d967ad-77c3-4ff6-8072-bccd6cffe6ed,2018-09-01T12:19:00,2018-09-06T14:15:00,122
e8e3460a-79a1-473c-bd72-f1e2282b071b,2019-06-22T13:47:00,2019-06-24T09:04:00,44
e91adf81-0146-4133-97da-8f2e2aadc90c,2019-02-04T11:38:00,2019-02-09T14:13:00,123
ea1ad2cd-6bf4-474f-b2c4-62440141f35b,2019-02-04T11:38:00,2019-02-09T14:13:00,123
